"GEO"
"BE10 - Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest"
"BE21 - Prov. Antwerpen"
"BE22 - Prov. Limburg (BE)"
"BE23 - Prov. Oost-Vlaanderen"
"BE24 - Prov. Vlaams-Brabant"
"BE25 - Prov. West-Vlaanderen"
"BE31 - Prov. Brabant Wallon"
"BE32 - Prov. Hainaut"
"BE33 - Prov. Liège"
"BE34 - Prov. Luxembourg (BE)"
"BE35 - Prov. Namur"
"BG31 - Severozapaden"
"BG32 - Severen tsentralen"
"BG33 - Severoiztochen"
"BG34 - Yugoiztochen"
"BG41 - Yugozapaden"
"BG42 - Yuzhen tsentralen"
"CZ01 - Praha"
"CZ02 - Strední Cechy"
"CZ03 - Jihozápad"
"CZ04 - Severozápad"
"CZ05 - Severovýchod"
"CZ06 - Jihovýchod"
"CZ07 - Strední Morava"
"CZ08 - Moravskoslezsko"
"DK01 - Hovedstaden"
"DK02 - Sjælland"
"DK03 - Syddanmark"
"DK04 - Midtjylland"
"DK05 - Nordjylland"
"DE11 - Stuttgart"
"DE12 - Karlsruhe"
"DE13 - Freiburg"
"DE14 - Tübingen"
"DE21 - Oberbayern"
"DE22 - Niederbayern"
"DE23 - Oberpfalz"
"DE24 - Oberfranken"
"DE25 - Mittelfranken"
"DE26 - Unterfranken"
"DE27 - Schwaben"
"DE30 - Berlin"
"DE40 - Brandenburg"
"DE50 - Bremen"
"DE60 - Hamburg"
"DE71 - Darmstadt"
"DE72 - Gießen"
"DE73 - Kassel"
"DE80 - Mecklenburg-Vorpommern"
"DE91 - Braunschweig"
"DE92 - Hannover"
"DE93 - Lüneburg"
"DE94 - Weser-Ems"
"DEA1 - Düsseldorf"
"DEA2 - Köln"
"DEA3 - Münster"
"DEA4 - Detmold"
"DEA5 - Arnsberg"
"DEB1 - Koblenz"
"DEB2 - Trier"
"DEB3 - Rheinhessen-Pfalz"
"DEC0 - Saarland"
"DED2 - Dresden"
"DED4 - Chemnitz"
"DED5 - Leipzig"
"DEE0 - Sachsen-Anhalt"
"DEF0 - Schleswig-Holstein"
"DEG0 - Thüringen"
"EE00 - Eesti"
"IE01 - Border, Midland and Western (NUTS 2013)"
"IE02 - Southern and Eastern (NUTS 2013)"
"EL51 - Anatoliki Makedonia, Thraki"
"EL52 - Kentriki Makedonia"
"EL53 - Dytiki Makedonia"
"EL54 - Ipeiros"
"EL61 - Thessalia"
"EL62 - Ionia Nisia"
"EL63 - Dytiki Ellada"
"EL64 - Sterea Ellada"
"EL65 - Peloponnisos"
"EL30 - Attiki"
"EL41 - Voreio Aigaio"
"EL42 - Notio Aigaio"
"EL43 - Kriti"
"ES11 - Galicia"
"ES12 - Principado de Asturias"
"ES13 - Cantabria"
"ES21 - País Vasco"
"ES22 - Comunidad Foral de Navarra"
"ES23 - La Rioja"
"ES24 - Aragón"
"ES30 - Comunidad de Madrid"
"ES41 - Castilla y León"
"ES42 - Castilla-la Mancha"
"ES43 - Extremadura"
"ES51 - Cataluña"
"ES52 - Comunidad Valenciana"
"ES53 - Illes Balears"
"ES61 - Andalucía"
"ES62 - Región de Murcia"
"ES63 - Ciudad Autónoma de Ceuta (ES)"
"ES64 - Ciudad Autónoma de Melilla (ES)"
"ES70 - Canarias (ES)"
"FR10 - Île de France"
"FR21 - Champagne-Ardenne (NUTS 2013)"
"FR22 - Picardie (NUTS 2013)"
"FR23 - Haute-Normandie (NUTS 2013)"
"FR24 - Centre (FR) (NUTS 2013)"
"FR25 - Basse-Normandie (NUTS 2013)"
"FR26 - Bourgogne (NUTS 2013)"
"FR30 - Nord - Pas-de-Calais (NUTS 2013)"
"FR41 - Lorraine (NUTS 2013)"
"FR42 - Alsace (NUTS 2013)"
"FR43 - Franche-Comté (NUTS 2013)"
"FR51 - Pays de la Loire (NUTS 2013)"
"FR52 - Bretagne (NUTS 2013)"
"FR53 - Poitou-Charentes (NUTS 2013)"
"FR61 - Aquitaine (NUTS 2013)"
"FR62 - Midi-Pyrénées (NUTS 2013)"
"FR63 - Limousin (NUTS 2013)"
"FR71 - Rhône-Alpes (NUTS 2013)"
"FR72 - Auvergne (NUTS 2013)"
"FR81 - Languedoc-Roussillon (NUTS 2013)"
"FR82 - Provence-Alpes-Côte d'Azur (NUTS 2013)"
"FR83 - Corse (NUTS 2013)"
"FRA1 - Guadeloupe (NUTS 2013)"
"FRA2 - Martinique (NUTS 2013)"
"FRA3 - Guyane (NUTS 2013)"
"FRA4 - La Réunion (NUTS 2013)"
"FRA5 - Mayotte (NUTS 2013)"
"HR03 - Jadranska Hrvatska"
"HR04 - Kontinentalna Hrvatska"
"ITC1 - Piemonte"
"ITC2 - Valle d'Aosta/Vallée d'Aoste"
"ITC3 - Liguria"
"ITC4 - Lombardia"
"ITH1 - Provincia Autonoma di Bolzano/Bozen"
"ITH2 - Provincia Autonoma di Trento"
"ITH3 - Veneto"
"ITH4 - Friuli-Venezia Giulia"
"ITH5 - Emilia-Romagna"
"ITI1 - Toscana"
"ITI2 - Umbria"
"ITI3 - Marche"
"ITI4 - Lazio"
"ITF1 - Abruzzo"
"ITF2 - Molise"
"ITF3 - Campania"
"ITF4 - Puglia"
"ITF5 - Basilicata"
"ITF6 - Calabria"
"ITG1 - Sicilia"
"ITG2 - Sardegna"
"CY00 - Kypros"
"LV00 - Latvija"
"LT00 - Lietuva (NUTS 2013)"
"LU00 - Luxembourg"
"HU10 - Közép-Magyarország (NUTS 2013)"
"HU21 - Közép-Dunántúl"
"HU22 - Nyugat-Dunántúl"
"HU23 - Dél-Dunántúl"
"HU31 - Észak-Magyarország"
"HU32 - Észak-Alföld"
"HU33 - Dél-Alföld"
"MT00 - Malta"
"NL11 - Groningen"
"NL12 - Friesland (NL)"
"NL13 - Drenthe"
"NL21 - Overijssel"
"NL22 - Gelderland"
"NL23 - Flevoland"
"NL31 - Utrecht"
"NL32 - Noord-Holland"
"NL33 - Zuid-Holland"
"NL34 - Zeeland"
"NL41 - Noord-Brabant"
"NL42 - Limburg (NL)"
"AT11 - Burgenland (AT)"
"AT12 - Niederösterreich"
"AT13 - Wien"
"AT21 - Kärnten"
"AT22 - Steiermark"
"AT31 - Oberösterreich"
"AT32 - Salzburg"
"AT33 - Tirol"
"AT34 - Vorarlberg"
"PL11 - Lódzkie (NUTS 2013)"
"PL12 - Mazowieckie (NUTS 2013)"
"PL21 - Malopolskie"
"PL22 - Slaskie"
"PL31 - Lubelskie (NUTS 2013)"
"PL32 - Podkarpackie (NUTS 2013)"
"PL33 - Swietokrzyskie (NUTS 2013)"
"PL34 - Podlaskie (NUTS 2013)"
"PL41 - Wielkopolskie"
"PL42 - Zachodniopomorskie"
"PL43 - Lubuskie"
"PL51 - Dolnoslaskie"
"PL52 - Opolskie"
"PL61 - Kujawsko-Pomorskie"
"PL62 - Warminsko-Mazurskie"
"PL63 - Pomorskie"
"PT11 - Norte"
"PT15 - Algarve"
"PT16 - Centro (PT)"
"PT17 - Área Metropolitana de Lisboa"
"PT18 - Alentejo"
"PT20 - Região Autónoma dos Açores (PT)"
"PT30 - Região Autónoma da Madeira (PT)"
"RO11 - Nord-Vest"
"RO12 - Centru"
"RO21 - Nord-Est"
"RO22 - Sud-Est"
"RO31 - Sud - Muntenia"
"RO32 - Bucuresti - Ilfov"
"RO41 - Sud-Vest Oltenia"
"RO42 - Vest"
"SI03 - Vzhodna Slovenija"
"SI04 - Zahodna Slovenija"
"SK01 - Bratislavský kraj"
"SK02 - Západné Slovensko"
"SK03 - Stredné Slovensko"
"SK04 - Východné Slovensko"
"FI19 - Länsi-Suomi"
"FI1B - Helsinki-Uusimaa"
"FI1C - Etelä-Suomi"
"FI1D - Pohjois- ja Itä-Suomi"
"FI20 - Åland"
"SE11 - Stockholm"
"SE12 - Östra Mellansverige"
"SE21 - Småland med öarna"
"SE22 - Sydsverige"
"SE23 - Västsverige"
"SE31 - Norra Mellansverige"
"SE32 - Mellersta Norrland"
"SE33 - Övre Norrland"
"UKC1 - Tees Valley and Durham"
"UKC2 - Northumberland and Tyne and Wear"
"UKD1 - Cumbria"
"UKD3 - Greater Manchester"
"UKD4 - Lancashire"
"UKD6 - Cheshire"
"UKD7 - Merseyside"
"UKE1 - East Yorkshire and Northern Lincolnshire"
"UKE2 - North Yorkshire"
"UKE3 - South Yorkshire"
"UKE4 - West Yorkshire"
"UKF1 - Derbyshire and Nottinghamshire"
"UKF2 - Leicestershire, Rutland and Northamptonshire"
"UKF3 - Lincolnshire"
"UKG1 - Herefordshire, Worcestershire and Warwickshire"
"UKG2 - Shropshire and Staffordshire"
"UKG3 - West Midlands"
"UKH1 - East Anglia"
"UKH2 - Bedfordshire and Hertfordshire"
"UKH3 - Essex"
"UKI3 - Inner London - West"
"UKI4 - Inner London - East"
"UKI5 - Outer London - East and North East"
"UKI6 - Outer London - South"
"UKI7 - Outer London - West and North West"
"UKJ1 - Berkshire, Buckinghamshire and Oxfordshire"
"UKJ2 - Surrey, East and West Sussex"
"UKJ3 - Hampshire and Isle of Wight"
"UKJ4 - Kent"
"UKK1 - Gloucestershire, Wiltshire and Bristol/Bath area"
"UKK2 - Dorset and Somerset"
"UKK3 - Cornwall and Isles of Scilly"
"UKK4 - Devon"
"UKL1 - West Wales and The Valleys"
"UKL2 - East Wales"
"UKM2 - Eastern Scotland (NUTS 2013)"
"UKM3 - South Western Scotland (NUTS 2013)"
"UKM5 - North Eastern Scotland"
"UKM6 - Highlands and Islands"
"UKN0 - Northern Ireland (UK)"
"IS00 - Ísland"
"LI00 - Liechtenstein"
"NO01 - Oslo og Akershus"
"NO02 - Hedmark og Oppland"
"NO03 - Sør-Østlandet"
"NO04 - Agder og Rogaland"
"NO05 - Vestlandet"
"NO06 - Trøndelag"
"NO07 - Nord-Norge"
"CH01 - Région lémanique"
"CH02 - Espace Mittelland"
"CH03 - Nordwestschweiz"
"CH04 - Zürich"
"CH05 - Ostschweiz"
"CH06 - Zentralschweiz"
"CH07 - Ticino"
"ME00 - Crna Gora"
